"wl","black","white","cool.grey","burnt.umber","burnt.sienna","raw.sienna","X99","X80","X60","X40","X20","X10","X5","X2","yellow.ochre","olive.green","sap.green","viridian","phthalo.blue","prusian.blue","ultramarine","purple","crimson.lake","cad.red","cad.red.orange","cad.orange","yellow","lemon.yellow"
395,0.250673202676789,0.449247670730916,0.318801451112898,0.252498263898932,0.253991379517366,0.303275706779411,0.5,0.442032749787554,0.411889815061317,0.348644258910055,0.281294984692198,0.268002336316391,0.255948636521882,0.25,0.258087793110513,0.250812893345475,0.287596706636676,0.258441270561808,0.377066206097956,0.41095634167225,0.391344372172543,0.376830727943905,0.434864391104396,0.270456378024397,0.293839625279034,0.297723235794952,0.283461648935795,0.318162396177594
396,0.250599626601898,0.450712756991353,0.319032665467287,0.252452056778215,0.253913831087541,0.303786485577167,0.5,0.442012707588198,0.411933514536132,0.348564391490509,0.281349201479696,0.268056252132669,0.2559925829442,0.25,0.258039236051333,0.250714221787949,0.287211094124315,0.258557474080647,0.379030702930488,0.41179157344516,0.391723683410361,0.377054702014282,0.434516369210308,0.269928055718172,0.293196329475758,0.297568784692562,0.283080363434689,0.31770998484735
397,0.250789540612462,0.451661632480069,0.319297443070645,0.252561904679307,0.254066200739189,0.304479655265777,0.5,0.442030795352553,0.411996399747688,0.348646078090104,0.28144694383986,0.268123386347482,0.256026152534419,0.25,0.258194191838118,0.250803037064238,0.286987811681222,0.258859832876876,0.380797959166174,0.412317863194895,0.391950766460097,0.376749317163439,0.43368013064733,0.269483081944521,0.292580201006542,0.29736058744554,0.282686167065062,0.317235363343556
398,0.250682073374047,0.45280813778614,0.319615611081804,0.252526579084952,0.254113602875064,0.304962246102261,0.5,0.442060897751938,0.41190960155045,0.348482377339853,0.281531151643154,0.26814142812016,0.256026256345288,0.25,0.258181322337377,0.250767507045087,0.286566974495108,0.25906271991578,0.382766827933717,0.413105134135277,0.392338517675386,0.376810265411186,0.433029083273066,0.269040060897687,0.291885783862201,0.297193356797432,0.282340484002594,0.316863455480104
399,0.250668035985057,0.453658161359601,0.319788342549596,0.252637138621633,0.254187486560361,0.305467590028049,0.5,0.441721754914522,0.411699078111259,0.348362835775043,0.281527419357565,0.268075758126761,0.256011105249581,0.25,0.258235074863655,0.250758563823583,0.286249565090041,0.259299645035579,0.3848775305221,0.41383383003995,0.392828569951363,0.37683003506849,0.432663404848357,0.268624116190025,0.291296034037024,0.297113691850641,0.28215687157661,0.316511426625755
400,0.250886416899033,0.454098676059827,0.319967695107624,0.252811552461489,0.254413962149563,0.306060942442727,0.5,0.441498059561434,0.411630780796291,0.348443036650529,0.281496565647678,0.268073943956958,0.256080079558559,0.25,0.25852188032687,0.250826528524805,0.285983802350227,0.259564829957788,0.386920402341189,0.414817110999023,0.393620722283558,0.376737457726678,0.431902034058767,0.268321754975737,0.290711324691497,0.297031954626571,0.28198747773452,0.316198918500326
401,0.250774849719549,0.454433107212077,0.31981498331331,0.252771714649205,0.254397327757998,0.306345670468366,0.5,0.441441788275408,0.411553585411717,0.348324204663047,0.281482171148696,0.268121036946563,0.256073310202522,0.25,0.258558116376533,0.250688150503073,0.285515603770756,0.259560469079828,0.388943959943989,0.415729263005761,0.39418847048468,0.376795007278329,0.431265873367276,0.267811384123063,0.289957407419616,0.296725776926182,0.281631297532323,0.315627995446949
402,0.250756617472573,0.454445702711578,0.319509963996733,0.252708855898073,0.254351353937474,0.306803669506919,0.5,0.44160883910659,0.411579539341825,0.348257454498403,0.281433090983458,0.268021561753505,0.256074485611158,0.25,0.258660627142012,0.250612046077396,0.285142445279328,0.259660339264544,0.39107263498656,0.416747712962971,0.394919041695322,0.376873120061314,0.430928439184498,0.267313918672344,0.289383417298998,0.296548280128996,0.281470168198052,0.315312371581365
403,0.250797975859733,0.454040213258527,0.319114148457511,0.252805387508189,0.254512725794809,0.307261678604975,0.5,0.44173447003766,0.411518040974779,0.348143490212338,0.281375398759089,0.268051193807028,0.256076171072235,0.25,0.258950421682027,0.250677031358797,0.284947503970564,0.259945220809645,0.393166468755851,0.418123802721044,0.395701692701645,0.376825593581593,0.430457444065141,0.266850032981384,0.288685283360019,0.29633347413532,0.281167913426884,0.315012247405438
404,0.250539601673212,0.453835299854277,0.318661760845384,0.252728598749477,0.254465630477636,0.307501263580601,0.5,0.441846456626387,0.411558679553471,0.348079981348565,0.281387748614101,0.268020669142071,0.255985067533072,0.25,0.258990473465696,0.250573551034755,0.28451295091779,0.260023597603439,0.39512147343869,0.419358685827611,0.396293648128931,0.376671329720892,0.430184446617743,0.266428456907172,0.288055113937435,0.296071097479483,0.2808780541934,0.314679108682033
405,0.250523096273925,0.45413410796146,0.318662208012282,0.252847593118865,0.254639305926765,0.307982288810503,0.5,0.44168357598245,0.411536716870402,0.348055904175512,0.281446539512139,0.268083714356661,0.256014327825587,0.25,0.259219623809306,0.250676032470394,0.284336828927559,0.260346367103056,0.396890136010787,0.420615413099907,0.397215695876433,0.376756937800349,0.429994029239742,0.266170745247068,0.287620633421396,0.296009861462306,0.280701240539876,0.314541509802044
406,0.250681794882067,0.454652070366552,0.318844446400613,0.253012936789085,0.254871374980113,0.308567709940669,0.5,0.441483097924046,0.411463354731357,0.348142908707481,0.281429037020288,0.268233206396088,0.256043335379688,0.25,0.259502558644671,0.250770179973278,0.28416211781437,0.2606860277875,0.39848395784528,0.421580884045189,0.398076844365942,0.37694407620387,0.429436934526337,0.266010491270971,0.287361169073269,0.296096658522706,0.280662940273715,0.314479998507814
407,0.250518264418631,0.455490005127721,0.319060375129985,0.252906653170316,0.254780924835288,0.308880911325439,0.5,0.441381865675793,0.411462021522335,0.348062003568884,0.281414965953533,0.268149490643938,0.256007235899622,0.25,0.25942847106999,0.25065194085816,0.283730272017849,0.260791411708601,0.399721194215736,0.421914940114055,0.398638740872658,0.376963618736361,0.428387628972984,0.265623777709256,0.286975297066081,0.296080976405196,0.28048865900445,0.314327930356874
408,0.250623397503567,0.456454749072985,0.319275075251454,0.25290726561555,0.25483318519753,0.309344181098073,0.5,0.441183836975047,0.411306719321837,0.347854494539079,0.281321398665754,0.268046177462255,0.25599506179754,0.25,0.25954022791692,0.250597169170622,0.283443186816775,0.261060516823129,0.401079119205784,0.422526268930677,0.399396445185689,0.37695276097956,0.427421887412268,0.265213248797329,0.286519624633314,0.296018039553015,0.280299836910305,0.314249943326421
409,0.250705503646494,0.457253758114972,0.319449709151077,0.252970622074538,0.254885958793991,0.309801147258746,0.5,0.441090965035083,0.411248370274285,0.347791875987675,0.281335363907242,0.267917438480773,0.255962351055063,0.25,0.259747085485241,0.250593223766509,0.283081101035341,0.261320135925385,0.402579635415796,0.423368922745344,0.400118705966831,0.377046737391367,0.426663027881495,0.264952785707185,0.286182828307706,0.296075517677689,0.280303942823556,0.314344345917263
410,0.250643969944242,0.457677577061788,0.319279764192108,0.252957315235342,0.254876478300183,0.310108579564668,0.5,0.441070070908556,0.41131918804852,0.347693371632777,0.281323982372223,0.267845486437516,0.255948633558328,0.25,0.259784271657978,0.250569775634221,0.282682260591493,0.261523556789513,0.403777684067083,0.424053016762385,0.400636440725525,0.376788399033637,0.42597004692434,0.26453028950203,0.285638599967164,0.295796476597772,0.280055544590406,0.314156354857764
411,0.250820186545812,0.457951883896756,0.319276786779117,0.253051702730887,0.255100305633333,0.310801262833743,0.5,0.440954158176423,0.411212205355385,0.347727493055327,0.281419381794733,0.267931723789673,0.256011179637842,0.25,0.260054071002311,0.250634159299052,0.282477196031606,0.261854346565572,0.405221523716701,0.425242949025998,0.401646703368683,0.376758615002905,0.425597554261822,0.264295413090028,0.285292896952019,0.29572403288549,0.27998950338709,0.314180089354847
412,0.250913633160667,0.458128211074197,0.319353771234912,0.253142372437771,0.255180586735117,0.311383011774334,0.5,0.440959723214819,0.411185830941931,0.347910368516171,0.281529908201417,0.268013181893227,0.256022349475553,0.25,0.260236775985714,0.250704008163122,0.282262375252698,0.262122685058654,0.406335527259773,0.426198980003079,0.402544725206175,0.376729880132219,0.425093624614027,0.264126003361155,0.285060990404134,0.295764947180277,0.280047518118723,0.314232909853184
413,0.250946977304163,0.458293248358534,0.319368297165283,0.253189494578208,0.255276352269545,0.311914285855341,0.5,0.440925342116091,0.410996693457923,0.347905719967547,0.281467852922967,0.268057120251928,0.256039729441811,0.25,0.260345298957506,0.250707651212262,0.281981417735442,0.26239087146615,0.40692586796436,0.426781498339696,0.403404664983644,0.376365366502561,0.424300682902085,0.263715374407105,0.284657616427031,0.295656545265924,0.279923077910405,0.314069827340773
414,0.25093867528324,0.458179246283397,0.319350044580171,0.25319170509563,0.255218403150368,0.312300740559686,0.5,0.440813083879017,0.410689892286804,0.347789199253937,0.281382416797106,0.268016610965577,0.256035942641319,0.25,0.260462598930227,0.250613327152496,0.281623432831726,0.262598405246751,0.407201996531137,0.427249864447135,0.404074877912717,0.375726386001149,0.423144525739487,0.263332475351701,0.28415692225269,0.295599867229775,0.27979969163542,0.31391676761886
415,0.251007712394245,0.458401328248232,0.319334865033021,0.253273032888125,0.255312379632169,0.312621895280886,0.5,0.440831608728399,0.410750454415227,0.347735924879151,0.281347790222337,0.267934871589564,0.25598478298917,0.25,0.260660507665176,0.25067120368461,0.281344698946245,0.262908093385399,0.407160778806845,0.427651463871678,0.404629928790529,0.375224141445156,0.422326367169578,0.263020592579249,0.28370889623912,0.295561291929455,0.279707461976463,0.313920269400227
416,0.250968739824518,0.458696723291509,0.319224225199369,0.253255708560787,0.255400969590609,0.313058954820047,0.5,0.440870326147106,0.410627796146462,0.347578340383551,0.281346504166075,0.267930670103769,0.256003759150236,0.25,0.260756130948624,0.250624683107895,0.281096413277205,0.263103962860173,0.407428612637633,0.428518326421656,0.405560200111543,0.374769348961433,0.42154873444404,0.262620567852933,0.283175992860892,0.295489778270725,0.279516104274615,0.313796966885343
417,0.250909406326939,0.458877442569464,0.318999683337434,0.253243427045332,0.255426599303297,0.31367525132631,0.5,0.440886449014911,0.410709739959497,0.347529030371889,0.281238903779289,0.267806141033544,0.255949518614366,0.25,0.260921532350313,0.250519375446584,0.280868766461307,0.26327649510202,0.407975129588906,0.429731128177084,0.40666145116252,0.374477527747422,0.420804685565186,0.262443232417069,0.282671775716708,0.295559442006793,0.279378167292511,0.313846543897782
418,0.250877064308146,0.459456286061507,0.318930115211893,0.253307467543912,0.25558460361499,0.314320994972652,0.5,0.440959136998802,0.410927357703078,0.34756117018691,0.281233031549798,0.267788529335672,0.25589509164809,0.25,0.261174851850235,0.250517499115772,0.280690911062021,0.263491953542126,0.408834209355627,0.431167209645297,0.408110688372584,0.37435702960865,0.420494898688034,0.262257217907326,0.282340561101007,0.295697802262401,0.279291616011663,0.314009470443517
419,0.250820021378522,0.4593791618117,0.318708910824803,0.253357668346331,0.255637015102711,0.314931717375079,0.5,0.441048627100886,0.410860762781697,0.347578517921981,0.281105935497701,0.267801195329709,0.25590323196158,0.25,0.261383055941467,0.250533530489863,0.280503770949814,0.263709080183507,0.409792082028646,0.432426981656044,0.409418998725426,0.373875862567604,0.419886321879934,0.262039187327694,0.281912849544804,0.295668399349773,0.27917526190069,0.313955365402545
420,0.250805517377144,0.459776328890023,0.318679325021625,0.253412257267445,0.255689376892975,0.315564531581377,0.5,0.44117844911382,0.411159429779643,0.347574642154908,0.281074544627648,0.267784991492531,0.255872652025369,0.25,0.261629724886732,0.250554725368417,0.28030668853703,0.2640004722499,0.410818600863892,0.433532636243877,0.410479092771128,0.373561032792002,0.419493187360259,0.261904683789226,0.281529651122279,0.295676208872255,0.27912944499181,0.31406157304231
421,0.250835976983213,0.45971836724249,0.318607372812487,0.253413945872939,0.255745414286156,0.316063674997153,0.5,0.441198432823011,0.411204863177731,0.34758606268801,0.281048257697079,0.267830854345408,0.255900022296674,0.25,0.261806772903887,0.250563940474374,0.280083100562926,0.264275506713518,0.411702495931683,0.434155599037787,0.411269901193498,0.373198240841463,0.419116245210211,0.26165753253353,0.281222600621171,0.295613379278825,0.279056787595583,0.314130415231674
422,0.250862222012505,0.459925013552174,0.318585961406509,0.253459710961188,0.255792204771685,0.31668378909273,0.5,0.441265405343194,0.411297860262809,0.347620586224922,0.281009200967132,0.267858543687369,0.255912953158315,0.25,0.261995229462267,0.250582217135205,0.279912380874066,0.264567538963403,0.412915742224991,0.43494391119119,0.412067054453454,0.372780838005086,0.418653672512356,0.261502062192665,0.28085620830482,0.295662542425831,0.279038921599219,0.31425807040265
423,0.250857154802011,0.460344208984704,0.318584229664677,0.253459275982187,0.25582424612018,0.317364526033412,0.5,0.441313356701743,0.411343471455052,0.347649209498943,0.28099406262992,0.267826709007917,0.255874348280576,0.25,0.262198986111962,0.250539960505287,0.279705834684137,0.264853548413057,0.414271724680566,0.435780170743538,0.412905040641665,0.37223441182489,0.417943688742133,0.261333416728568,0.280508523611409,0.29570958007631,0.279038475842306,0.314383874920449
424,0.250883910300718,0.460358326267723,0.31856483501011,0.253476279589096,0.255882581092151,0.318016418074446,0.5,0.44123425810713,0.411160106964469,0.347669544707349,0.280970815579467,0.26779437790985,0.255837315217613,0.25,0.262396035690238,0.250545492464705,0.279477895502817,0.265168823080275,0.415530906174595,0.436401845452567,0.413703484038013,0.371640307499111,0.417143471537279,0.261138916416003,0.280232472234473,0.295785588053196,0.278983191331201,0.314578711165213
425,0.250814501244516,0.460933461537562,0.318655708427251,0.253484618870633,0.255934854477997,0.318780066776852,0.5,0.441247001300649,0.411110667423509,0.347617080756561,0.280983268306204,0.267783982827633,0.255818868262392,0.25,0.262619352816052,0.25052919254509,0.279331831286175,0.265473409696458,0.416883317193616,0.437355820499703,0.414564870299744,0.371154215593126,0.41645942435212,0.261001031738156,0.280002615408155,0.295983007897128,0.279012015152721,0.314837042059968
426,0.250777763522509,0.461126024863291,0.318674284602661,0.253464587005388,0.255964565417706,0.319490676621822,0.5,0.441162908783771,0.410910734409662,0.347561529977299,0.281022165173772,0.267756433490689,0.255762280105158,0.25,0.262889659140589,0.250494902079856,0.27919556840983,0.26579269064747,0.417729883387183,0.43803963159759,0.415317750296017,0.370550366823671,0.415577157085869,0.260780442007394,0.27972114507059,0.296002900629881,0.279011554086149,0.314972354535881
427,0.250841343144393,0.461549391785232,0.318779392606268,0.253487476207735,0.256067584603605,0.320352139704406,0.5,0.440913463480497,0.410719735369462,0.347433768094743,0.281003215009463,0.267756833261303,0.25575103881819,0.25,0.263223317349338,0.250499238245884,0.279126919688536,0.266182636591936,0.418376616243671,0.438775849558539,0.416090837429005,0.369842831878239,0.414771699790425,0.260608321892322,0.279519031722696,0.296104939418043,0.27902193608236,0.315249595036661
428,0.250877881574814,0.461794663326484,0.318746684897162,0.253433831760347,0.256111069482598,0.321258029299888,0.5,0.440840960604574,0.410633124123552,0.347405946444511,0.280988026627933,0.267768534224013,0.25577356290187,0.25,0.263602925891203,0.250471004221192,0.279029504973058,0.266546234943912,0.418713273173849,0.439491315882502,0.416818475310265,0.369018066891999,0.413769429223458,0.260450219138539,0.279315723999794,0.296195921375978,0.27911580455529,0.315482937431277
429,0.25096917295917,0.46196458126319,0.318706112914238,0.253481520634944,0.256223318852709,0.322149558884759,0.5,0.440684028418492,0.410462045566435,0.347347761269712,0.281025871767699,0.267822483418353,0.255788934496569,0.25,0.264047446320606,0.250564474527381,0.278959728359792,0.267002478983141,0.418603433771979,0.439812251290021,0.417331665100791,0.367936141930259,0.412495660098408,0.260284727157626,0.279150561062244,0.29622187577173,0.279227725075947,0.315695467068581
430,0.251082880402584,0.462539586551024,0.318822673142135,0.253512814000323,0.256392896685162,0.323261215761578,0.5,0.440559438497941,0.410374741409244,0.347277411088897,0.281063499102374,0.267869584862573,0.255845174748765,0.25,0.264525835043597,0.250647018896269,0.27895468191776,0.267463905441509,0.418799994048658,0.440550481825585,0.418112234875399,0.367158197139528,0.411542645158449,0.260191229333866,0.27913263869157,0.296435955716215,0.279354896995754,0.316187354500201
431,0.251018081386798,0.462810396367673,0.318781500341012,0.253530714107749,0.256444940641856,0.324299367667209,0.5,0.440482941181332,0.4103533404706,0.347185805071466,0.28111879707948,0.267900467537554,0.255876988939213,0.25,0.26492997639592,0.250687313158524,0.278903953178598,0.267914766955893,0.419243774542793,0.441270328607917,0.418891480550801,0.366728607570575,0.41084087957335,0.260063018545279,0.279145910017285,0.296730004242409,0.279544856404451,0.316753036797939
432,0.250951988334464,0.463527783371144,0.318807243392032,0.253567902334094,0.256496044735967,0.325384306586225,0.5,0.44030461099632,0.410348030288716,0.347070355917134,0.281026519827398,0.267909365436388,0.255884023008192,0.25,0.265338024860155,0.250633609723821,0.278841624900164,0.268339475019312,0.419984869205095,0.442066955279146,0.419668652828247,0.366110700737138,0.410218584554836,0.259958090441014,0.279151307304789,0.297024464727502,0.279755478724128,0.317310947725828
433,0.251008101594078,0.46400971486385,0.318792740296722,0.253559681539622,0.25658908110691,0.32655389141387,0.5,0.440224881560972,0.410178566491878,0.347127478004487,0.281009518946152,0.267893879022876,0.255837862953593,0.25,0.265785983420075,0.250643056251874,0.278872590795802,0.268778140912724,0.421352193152805,0.44322336568249,0.420768836615958,0.36554737619096,0.409706653637257,0.259942434696921,0.279226838741807,0.297344067340133,0.280012019529819,0.31798751184616
434,0.250979248960279,0.464178674714396,0.318697696654641,0.253463942978429,0.256499242024399,0.32763513336289,0.5,0.440248058384292,0.410276263621898,0.347078790854829,0.280998087249766,0.267872543554037,0.255857670859599,0.25,0.266059141616146,0.250566990785139,0.27877361744695,0.269110016223297,0.422549846965873,0.443856677540517,0.421334783919159,0.365009334108452,0.409240755712596,0.259758855454402,0.279252288103348,0.297593188488247,0.280167992856079,0.318521446616476
435,0.251001641107048,0.464645891699926,0.318739225611597,0.253484747728273,0.256604588826183,0.328847738170836,0.5,0.440371566561622,0.410302264057487,0.34714769941942,0.281054118245916,0.267926862301494,0.255862584649516,0.25,0.266555320561458,0.250566679469554,0.278831206165281,0.269519995106762,0.424021055672031,0.444855037924768,0.422216540561843,0.364380147529689,0.408680204049845,0.25965281095215,0.279248098556807,0.297809073090961,0.280403699759398,0.319148562978371
436,0.251022264221684,0.464772232810612,0.318680740367431,0.253498938693041,0.256677282695688,0.329993042313672,0.5,0.440276140904329,0.410173395475139,0.347119088053289,0.281075346400401,0.267921394778034,0.255827120372277,0.25,0.266993291328958,0.25056521164868,0.278795682602192,0.269886054489672,0.425446221410107,0.445481778710884,0.422861013593423,0.363721379290696,0.407827340910365,0.259473190079405,0.279218994217191,0.297963562686201,0.280573225723192,0.319703065406405
437,0.250973032601033,0.464942797084759,0.31862529430825,0.253553177702003,0.256763224254467,0.331173380479036,0.5,0.440205609478116,0.410163888752081,0.346953370743173,0.281027461383804,0.26787668360856,0.255868670202383,0.25,0.267502628046754,0.250569470905901,0.278767397878367,0.270309487045773,0.42667759705658,0.446081163551714,0.423250091877419,0.362844439809477,0.406831260306301,0.259301001257978,0.279053769972308,0.298077505385914,0.280734214741236,0.320133596256871
438,0.250960402839463,0.465330436692015,0.318681919628687,0.253621502399771,0.256909991521057,0.332424566228228,0.5,0.440017769175049,0.409904726147314,0.346852662556818,0.280967146386936,0.267844934231634,0.255850306395115,0.25,0.268125369523524,0.250583274624409,0.278814238284651,0.270751091376715,0.428298129531639,0.447128099617162,0.423955348025936,0.362011053327345,0.405939952603534,0.259230756270209,0.27897019577713,0.298280402300332,0.280986789333864,0.320705320418443
439,0.250908731392396,0.465299560836848,0.318597780925124,0.253620031323272,0.256905269910953,0.333522020514792,0.5,0.439854382640789,0.409804052637411,0.346852325239036,0.280919742025255,0.267768624304379,0.255790358469824,0.25,0.268604187523786,0.250524479940118,0.278788300871857,0.271110259212638,0.429829962078701,0.448022502452994,0.424336012573053,0.361271439981364,0.405247180156729,0.259065615785877,0.278890244267286,0.298532070230092,0.281167835611882,0.32121202251179
440,0.250906389000529,0.465398353824705,0.318599769726605,0.253664934648699,0.257010696084448,0.334680949612084,0.5,0.439972961170957,0.409876013359042,0.346863576439192,0.280941955071388,0.267721220551497,0.255794419082319,0.25,0.269186569418862,0.250551119657651,0.278876268831185,0.271594601512504,0.431465895550292,0.449147792353759,0.42491467206717,0.360699768472895,0.404823921048507,0.259011456100801,0.27884192125236,0.298825739412185,0.281383690977109,0.321783376681299
441,0.25091457653861,0.465573077842542,0.318609237887056,0.253719650379154,0.257108646834946,0.335855560326286,0.5,0.43996423666591,0.409974945565548,0.346857900769288,0.280967541970289,0.267740927114691,0.255760258705587,0.25,0.26974108373195,0.250585411835946,0.278987385091968,0.272105031839563,0.433093907507237,0.450270754304805,0.425591263705966,0.360122571015124,0.404471866685577,0.258933250826763,0.278834998701443,0.299173270563187,0.281556251859956,0.322414233615543
442,0.250948017095407,0.465720880373977,0.318587609811538,0.253777059000246,0.257224244748466,0.33698300927984,0.5,0.440037420805267,0.410079951225263,0.346950308610808,0.281007221890274,0.2677512093745,0.255778175357356,0.25,0.27023794128543,0.250674120932762,0.27910708777557,0.272711655493209,0.434444626547306,0.451374391574768,0.426233992294733,0.359505236640066,0.404034581993446,0.258939714805906,0.278861475411356,0.29952097067763,0.281871378627749,0.323006482177684
443,0.250996543462978,0.466103323317897,0.318540758579765,0.253735120152705,0.257329505379218,0.337903709834873,0.5,0.439968659630119,0.409960210295783,0.346859530017655,0.280988758926344,0.267793057121412,0.255820883378258,0.25,0.270653691829043,0.250720340058724,0.279123719442669,0.273254074742217,0.435403182283865,0.45197233057669,0.426434297676476,0.358523790939475,0.403087132102459,0.258854329873028,0.27876934552806,0.299656391813517,0.28194277052602,0.323410951310861
444,0.250980495646385,0.46664202241888,0.318571892494322,0.253759701774418,0.257439715242053,0.339039605641808,0.5,0.439927106416231,0.409804249128333,0.346792959150205,0.28100431262619,0.267840810424656,0.255834217968704,0.25,0.271159955467487,0.250815784190106,0.279307650897927,0.273863823086702,0.436289935428881,0.452949747300859,0.426830583765748,0.357643495999581,0.402382909688195,0.258779957740451,0.278707205117157,0.300018942382838,0.282132110389976,0.323988777968784
445,0.25101421604494,0.467032050409524,0.318545843053076,0.25378401430261,0.257564792448213,0.340040741579208,0.5,0.439858069172031,0.409757543116653,0.34683920697272,0.280998515254316,0.267826266629075,0.255879201125707,0.25,0.271637753998515,0.250834953610884,0.279401839937132,0.274459729526666,0.437139098129231,0.453914292242447,0.427119516030598,0.356838528781264,0.401705188951133,0.258768533674021,0.278657019700808,0.300372468800069,0.28238003004327,0.324409475435213
446,0.25100306684512,0.467216819329235,0.318501463787226,0.253738849487144,0.257587341416253,0.34079066619076,0.5,0.439774311089933,0.40962245392151,0.346712423904435,0.280913323834024,0.267793658333417,0.255844269130677,0.25,0.272022307550282,0.250780986071973,0.279411298395802,0.274979149663146,0.43779713638487,0.454519878542835,0.427139939455794,0.356109750760018,0.401186495103319,0.25870000033778,0.278565446376213,0.300694525078899,0.282508879874076,0.324818597656807
447,0.251035251465861,0.467201469588267,0.31846182686768,0.253798837729305,0.257674049904601,0.341600177386745,0.5,0.439765531136777,0.409644081625887,0.346728840152222,0.280938508342469,0.267771279156647,0.255857669926365,0.25,0.272421511636695,0.250758556656058,0.279551939112604,0.275674556548282,0.43834974497083,0.455280404443896,0.427199184298756,0.355598014739814,0.401029114379684,0.25870838964329,0.278550372778552,0.301178513493774,0.282815157487986,0.325247221299319
448,0.251102879426475,0.467576318013345,0.318566269014345,0.253797328062804,0.257756911957744,0.342208356444413,0.5,0.439663767042879,0.409630086547618,0.346705579170512,0.280940890414761,0.267733784561152,0.255880559947976,0.25,0.272729647592699,0.25077888761319,0.279608635338675,0.276342247268075,0.438847053999055,0.455914539546959,0.427091774120761,0.354904259374756,0.400461298775041,0.258721661125559,0.278554963726269,0.301561856282022,0.283015307703769,0.325660130990212
449,0.251042408076591,0.467752630447942,0.318520547308643,0.253649933474548,0.257676021244066,0.342613279725413,0.5,0.439558547065353,0.409405332168714,0.346544466162359,0.280909607617804,0.267728020951409,0.255838379961719,0.25,0.272830382205023,0.250704258945874,0.27958864953196,0.276911272439367,0.438971255072291,0.456224826386449,0.426743065133511,0.354093470400804,0.399731266245774,0.258607378826284,0.278404874229402,0.301848555927031,0.283119324763719,0.325937474981631
450,0.251030051347115,0.468092575203762,0.318561808300991,0.25369401959493,0.257751888329365,0.343271692323645,0.5,0.439414264366312,0.409309071213851,0.346585524584131,0.280944121149975,0.267730788739657,0.255842779814069,0.25,0.273070523678231,0.250769040183525,0.279727069144503,0.277628548241125,0.439182427492449,0.456986204484753,0.426414651717209,0.35330715917258,0.399016893486403,0.258575878947131,0.278392704163996,0.302324411129935,0.283270948164848,0.326366941696251
451,0.251047142245523,0.468786065764244,0.318739849818686,0.253727765664825,0.257809409778764,0.343773288221486,0.5,0.439257278617976,0.409198912207862,0.34645051731049,0.280892931603971,0.267710840454123,0.255814631456598,0.25,0.273272308426117,0.2508500225194,0.279810822869317,0.278276615243586,0.439371795677267,0.457715693696871,0.426044061612688,0.352458559415755,0.398096186121129,0.258563854752981,0.27835623858155,0.302714969589198,0.28346399454382,0.326815698355343
452,0.25104500847147,0.469092460269869,0.318675657354353,0.253722754222665,0.257797157021501,0.344239763115969,0.5,0.439242602851176,0.409075950584027,0.346453816725748,0.280860183021058,0.267751721180167,0.255804243787793,0.25,0.273431409376486,0.250856171656476,0.279935110075536,0.278999714173821,0.439567038826674,0.458506583214609,0.425548028274506,0.351778357051726,0.397574659660803,0.25848629387142,0.278286364665965,0.303037579205227,0.283672904800771,0.32722866554697
453,0.25108017250779,0.469730039797874,0.318833687463415,0.253832696149021,0.257946155340436,0.344662042585168,0.5,0.439202939369165,0.40908913020237,0.346504235698039,0.280909836781033,0.267772782974863,0.255836200695657,0.25,0.273704984029845,0.250956062480206,0.280178468699427,0.279823528732208,0.439802129193831,0.459348658771958,0.424917515662114,0.351194780877272,0.397228102863072,0.258475658026781,0.278361876231921,0.303553325989748,0.284002023738386,0.327896643935917
454,0.251132263714757,0.470372558419509,0.318894688492755,0.253881550861408,0.258048087689908,0.344851934829549,0.5,0.439063285728279,0.409013540704702,0.346409573731931,0.280945547710025,0.267822412422734,0.25587743937595,0.25,0.273804949738537,0.250983525641747,0.280371180536595,0.280640845228264,0.439670550201749,0.459724173701109,0.424108522920933,0.35047980594276,0.396666298857495,0.258479112498689,0.278385602572343,0.303927127176174,0.284342593638822,0.328513257632952
455,0.25106483929334,0.470653374574152,0.318766703041947,0.253878092164216,0.258117034087593,0.345144022238723,0.5,0.438914093192418,0.408848706470399,0.346398583371293,0.280950345241058,0.267858474076148,0.255849127900967,0.25,0.273935860328064,0.25097739925094,0.280557146255507,0.281512812062236,0.439616213255001,0.460359017890372,0.423259547404185,0.349765828820303,0.396257321123339,0.258380786653347,0.278363337340871,0.304380486438238,0.284656015452215,0.329302605730276
456,0.25108258548838,0.470846829751034,0.318722120842627,0.253916528204305,0.25823083423755,0.345337238692003,0.5,0.438604376975577,0.408719226781743,0.346297580856002,0.280972940530814,0.267876478376601,0.255841803272844,0.25,0.274004126164072,0.251033295336355,0.280837925465473,0.282431613351028,0.439225120309691,0.46078820137997,0.422197970163764,0.348944600722677,0.395663799774103,0.258355682966724,0.278426429360769,0.304866443584434,0.285032986503109,0.330225401165002
457,0.251037637636297,0.47109450283504,0.318548924927453,0.253908648763257,0.258274062272503,0.34562143688374,0.5,0.438310575654332,0.408560575606269,0.346120077797777,0.280894726002582,0.267815979414497,0.255755616577913,0.25,0.274090448371104,0.251061008494703,0.281115721435625,0.283445715724373,0.439123549952679,0.461624308487464,0.421395561461,0.348071793157283,0.395017596878948,0.258239311803401,0.278397237914748,0.305257352897162,0.285451720645993,0.331236059283812
