wl,FSS99,FSS80,FSS60,FSS40,FSS20,FSS10,FSS5,FSS2
574,0.9366537,0.79718756,0.63417367,0.51264884,0.10480974,0.05773138,0.016726498,0.032184393
575,0.93702779,0.79725198,0.63381191,0.51272225,0.10488722,0.057841283,0.016818905,0.032257737
576,0.93743489,0.79766433,0.63325426,0.51223101,0.10495815,0.05792794,0.016883939,0.032180041
577,0.93773430,0.79732769,0.63307737,0.51206439,0.10515976,0.058177522,0.017037280,0.032471468
578,0.93711064,0.79692937,0.63323888,0.51217939,0.10516378,0.057981604,0.01663450,0.032213840
579,0.93630905,0.79617354,0.63324219,0.51202594,0.10514933,0.058001010,0.016425209,0.032170154
580,0.93605046,0.79585986,0.63274602,0.5117491,0.10516608,0.058056587,0.016334960,0.032271955
581,0.93500933,0.79582087,0.6328662,0.51118935,0.10514766,0.057936437,0.016207574,0.031987861
582,0.93536505,0.79553653,0.63224512,0.51086352,0.10520765,0.057982861,0.016365248,0.031930173
583,0.93599634,0.79578689,0.63221237,0.51092553,0.10529277,0.058051548,0.016515796,0.032001933
584,0.93644999,0.79596478,0.63246204,0.51124973,0.10539269,0.058009785,0.016372555,0.031809221
585,0.93753743,0.79603958,0.63172868,0.51119678,0.10527397,0.057925808,0.016335864,0.031791590
586,0.93741418,0.79626767,0.63251705,0.5116024,0.10541242,0.057879165,0.016259942,0.031952657
587,0.93658194,0.79611437,0.63236557,0.51141289,0.10557596,0.058016612,0.016434939,0.032252003
588,0.93659633,0.79633682,0.63268812,0.51127034,0.10552694,0.058117028,0.016528006,0.032545858
589,0.93665306,0.79690129,0.63262426,0.51096291,0.1054325,0.058194702,0.016517225,0.032466668
590,0.93700479,0.7968258,0.63190694,0.51031087,0.10523036,0.05818770,0.016573240,0.032548451
591,0.93770339,0.79708837,0.63210540,0.51052659,0.10521388,0.058280383,0.016850872,0.032774233
592,0.93675921,0.79678414,0.63175288,0.5109129,0.10543402,0.058250688,0.016999259,0.032844535
593,0.9371781,0.79679664,0.63203516,0.51152599,0.10573214,0.058326123,0.017176414,0.033066264
594,0.93723462,0.7976056,0.63206995,0.51177965,0.10591782,0.058341791,0.017273816,0.033085615
595,0.93699030,0.79772338,0.63197019,0.51171487,0.10565437,0.057972566,0.016914640,0.032661856
596,0.93680830,0.79738760,0.63211676,0.51191888,0.10552050,0.058029117,0.016905499,0.032802016
597,0.93688380,0.79782098,0.63168905,0.51193747,0.10538596,0.058020372,0.016781889,0.032738466
598,0.9365417,0.79741684,0.63151266,0.51187383,0.10545553,0.05796436,0.016690360,0.032532759
599,0.93700680,0.7972888,0.63096105,0.51159415,0.10563547,0.058146534,0.016676712,0.032706865
600,0.93668994,0.7968475,0.63015722,0.51076601,0.1053419,0.058042990,0.016508802,0.032604928
601,0.9353114,0.79557358,0.63029149,0.51037889,0.10529851,0.058053250,0.01652936,0.032655437
602,0.93594614,0.79632999,0.63066893,0.51048938,0.10522510,0.058087922,0.016723837,0.032802809
603,0.93628675,0.79677708,0.63099716,0.51075038,0.10526494,0.058105829,0.016860754,0.032801292
604,0.93696298,0.79788369,0.63235848,0.51166850,0.1055742,0.058246251,0.017223772,0.03311438
605,0.93722017,0.79739194,0.6321021,0.51170682,0.10557940,0.058190136,0.017234511,0.033267035
606,0.93736608,0.79706882,0.63204060,0.51194456,0.10568198,0.058189248,0.017064334,0.033235032
607,0.93782192,0.79672264,0.63183181,0.51161888,0.10562607,0.058158846,0.016937953,0.033410149
608,0.93809864,0.79718484,0.63150679,0.51145805,0.10563491,0.057979767,0.01666125,0.032986377
609,0.93806947,0.79778865,0.63193862,0.51130383,0.10574605,0.058113788,0.016899910,0.032930282
610,0.93806150,0.79826872,0.63192120,0.5109594,0.10572530,0.05819298,0.017064456,0.032771174
611,0.9366552,0.79738572,0.63196638,0.51093875,0.10547278,0.057918657,0.01676667,0.032342227
612,0.93742253,0.79703175,0.6320423,0.51114997,0.10509224,0.057665670,0.016441175,0.032151605
613,0.93760,0.79643139,0.63181844,0.5114449,0.10520904,0.057505839,0.016111879,0.032139213
614,0.93731541,0.79608403,0.63179410,0.51106490,0.10522924,0.057698142,0.016230815,0.032414446
615,0.93731463,0.79565990,0.63133261,0.51112087,0.10564028,0.057833970,0.016355218,0.032885979
616,0.93529480,0.79479241,0.63196897,0.51123266,0.10625806,0.058260837,0.016768907,0.033205329
617,0.93530141,0.79475681,0.6321237,0.51128705,0.1061609,0.058194817,0.016749743,0.033216600
618,0.93531658,0.79511350,0.63183699,0.5109350,0.10611424,0.058189452,0.016684107,0.033433558
619,0.93536667,0.79538232,0.6316918,0.51097858,0.10576246,0.058058564,0.016568129,0.033132340
620,0.93564959,0.79605496,0.63090613,0.51075331,0.10571636,0.058151359,0.01635055,0.03310495
621,0.93548172,0.79552549,0.63068053,0.5107869,0.10585691,0.057950717,0.016296457,0.032913859
622,0.93609397,0.7956513,0.63118601,0.51122294,0.10618509,0.057957252,0.016143005,0.03265254
623,0.93599896,0.79585759,0.63151098,0.51154648,0.10660971,0.058091291,0.016359430,0.03269153
624,0.93647899,0.79649647,0.63215125,0.51203636,0.106338,0.057871832,0.01640882,0.032695715
625,0.93608492,0.79642192,0.63184928,0.51125547,0.10596617,0.057680746,0.016272066,0.032582178
626,0.9361748,0.7967998,0.63172407,0.5108941,0.10603938,0.057780537,0.016560103,0.032945788
627,0.93660238,0.79648117,0.63180279,0.51069091,0.10601148,0.057721003,0.016566343,0.033138185
628,0.93744760,0.79601018,0.6313380,0.51031336,0.10624688,0.057785024,0.016510132,0.033060382
629,0.93858838,0.79686812,0.63139882,0.51087999,0.10648474,0.057997430,0.016854940,0.033320778
630,0.93776940,0.79644612,0.63152,0.5109355,0.10638803,0.057930811,0.016762744,0.033044200
631,0.93654494,0.79566587,0.63120178,0.51084537,0.10659174,0.058223711,0.016927779,0.033218707
632,0.93531063,0.79527832,0.63172392,0.51119333,0.10659905,0.058394700,0.016904647,0.033148098
633,0.93429459,0.79399075,0.63143434,0.51117265,0.10652726,0.058447704,0.016587196,0.033035319
634,0.93539852,0.79460654,0.63171749,0.51189636,0.10645107,0.058408715,0.016513446,0.033080478
635,0.93574963,0.79462472,0.63222767,0.51210465,0.1066591,0.058419974,0.016761884,0.033245889
636,0.93616634,0.79491205,0.63143837,0.51197926,0.10673756,0.058555827,0.016653183,0.033198691
637,0.93607767,0.79518034,0.63165070,0.5120529,0.10654814,0.058316019,0.016371577,0.03270309
638,0.93607271,0.79586942,0.63173813,0.51153679,0.10660326,0.058488403,0.016370136,0.03287011
639,0.93663577,0.79657705,0.63154301,0.51239356,0.10651228,0.058512655,0.016464479,0.033222529
640,0.93684945,0.79564489,0.63197629,0.51245636,0.10664361,0.058506877,0.016754277,0.033610632
641,0.93591797,0.79466750,0.63103090,0.51236714,0.1069733,0.058411358,0.016965346,0.033889625
642,0.93514430,0.7941396,0.6307645,0.51257646,0.10694281,0.058149122,0.016843692,0.033647200
643,0.93518241,0.7943061,0.6310085,0.51198267,0.10724098,0.058190533,0.016717214,0.033261559
644,0.9364248,0.79577330,0.63101582,0.5121040,0.10717822,0.058321564,0.016748879,0.033103503
645,0.93818828,0.79719632,0.63153409,0.5118004,0.10707920,0.058284178,0.016592194,0.032904204
646,0.93830545,0.79669322,0.63126995,0.51178903,0.10676427,0.058123043,0.016284677,0.032585221
647,0.93796200,0.7971531,0.63227871,0.51297284,0.10661110,0.057449179,0.0157232,0.032016573
648,0.93684917,0.79660291,0.63244276,0.51294641,0.10681621,0.058178935,0.016126544,0.032406670
649,0.93630654,0.79622838,0.631917,0.51248252,0.10682654,0.058461459,0.016262936,0.03264651
650,0.93568359,0.79565790,0.63151939,0.5117852,0.10697122,0.058694378,0.016342331,0.033166693
651,0.93514513,0.79501082,0.63092618,0.51119557,0.10668534,0.058828546,0.016305791,0.033233855
652,0.93566877,0.79528215,0.63061591,0.51097857,0.10642507,0.058366252,0.015992060,0.033533088
653,0.93605285,0.79452246,0.63094317,0.51094548,0.10626425,0.058188393,0.015903757,0.033213092
654,0.93681703,0.7958675,0.63124359,0.51063225,0.10640316,0.058040453,0.016025088,0.032839715
655,0.93597328,0.79535912,0.63182676,0.51069620,0.10622580,0.057547140,0.015951140,0.032517177
656,0.93713865,0.7958618,0.63154576,0.51039198,0.10695650,0.058101153,0.016785799,0.032907772
657,0.9367339,0.79578072,0.63247104,0.51121743,0.10755978,0.058522367,0.017201614,0.033638689
658,0.9377235,0.79614668,0.63240758,0.51181250,0.10776516,0.059233719,0.017760346,0.034385415
659,0.93745630,0.79648507,0.63196479,0.51146768,0.10792692,0.059411497,0.018012518,0.035089513
660,0.93610897,0.79535667,0.63101675,0.51102720,0.10739465,0.059198131,0.017625914,0.034979856
661,0.93650660,0.79635517,0.63084756,0.511040,0.10774146,0.058865130,0.017344226,0.034744283
662,0.93596348,0.79614951,0.63003509,0.51017824,0.10856440,0.059398663,0.018558122,0.035282785
663,0.93619289,0.79676814,0.62946719,0.51090216,0.10840532,0.059372602,0.018615339,0.034845994
664,0.93562910,0.79651636,0.6304429,0.51160953,0.10860634,0.059309034,0.018766559,0.035026827
665,0.93383290,0.79518315,0.6310998,0.5121757,0.10794200,0.059033307,0.018161739,0.034592796
666,0.93405815,0.79436184,0.63212703,0.51246849,0.10685777,0.058435872,0.016668941,0.034104600
667,0.93407037,0.79405370,0.63260044,0.51240102,0.10707646,0.058552325,0.016273887,0.034219293
668,0.93538493,0.7938901,0.63177634,0.5124118,0.10703787,0.058396192,0.015798062,0.033899222
669,0.93651467,0.79485689,0.63229646,0.51281222,0.10763502,0.058680020,0.015980226,0.034026204
670,0.9360342,0.79467160,0.63257238,0.51274642,0.10820183,0.058998158,0.016095265,0.034100985
671,0.93622997,0.79480215,0.63240509,0.51246804,0.10801596,0.058548480,0.016260307,0.033759337
672,0.93654841,0.79514147,0.63332251,0.51278812,0.10815798,0.059082168,0.016650309,0.034465614
673,0.93587237,0.79445337,0.63334866,0.51343234,0.10788952,0.058594392,0.016371721,0.034161064
674,0.93674842,0.7956485,0.63363147,0.51382822,0.10796966,0.058884108,0.016650105,0.034193129
675,0.93567195,0.79579017,0.63395909,0.51409163,0.10827820,0.059039544,0.016808384,0.034199773
676,0.93546101,0.79552630,0.63435905,0.51393019,0.10834944,0.058919552,0.016708230,0.034155116
677,0.93507998,0.79479292,0.63426998,0.51432440,0.10878284,0.059261813,0.017225776,0.034602347
678,0.93588326,0.79502053,0.63343992,0.51368540,0.10839517,0.058898966,0.016573778,0.034827895
679,0.9362561,0.79476128,0.63255081,0.5133719,0.1080675,0.058817180,0.016524172,0.034752567
680,0.93593512,0.79464822,0.63223315,0.51300150,0.10761815,0.058381755,0.016904840,0.034403654
681,0.93401415,0.79381390,0.63094257,0.51229796,0.10713087,0.058180908,0.016660149,0.033848599
682,0.933518,0.79408616,0.63105203,0.51254341,0.10729723,0.058257803,0.016904591,0.033615819
683,0.93361940,0.79479053,0.6312130,0.51285356,0.10756887,0.058602606,0.016800416,0.033748135
684,0.93347976,0.79379544,0.63090893,0.51201211,0.10737269,0.059005910,0.016302045,0.033424816
685,0.93364837,0.79395209,0.63111727,0.51216668,0.10731503,0.058584751,0.015697923,0.03334275
686,0.93246585,0.79265048,0.63168985,0.51295086,0.10729886,0.058555492,0.015800119,0.033699204
687,0.93234092,0.7932919,0.63076420,0.51239970,0.10751213,0.058285173,0.016119880,0.033679429
688,0.93286189,0.79343082,0.63060526,0.51240608,0.10759546,0.058296286,0.016215009,0.033875118
689,0.93375276,0.793224,0.63008053,0.51184233,0.10780355,0.058527935,0.016436443,0.033997724
690,0.93477735,0.7945996,0.6309320,0.512205,0.10754432,0.058171056,0.015826035,0.033286711
691,0.93577780,0.79492014,0.63180660,0.51267526,0.10748660,0.058232212,0.0154730,0.033454658
692,0.93676530,0.79663972,0.63360974,0.5135671,0.10819736,0.058023275,0.015480761,0.032807312
693,0.93685662,0.79748082,0.63356275,0.51315917,0.10711328,0.056887666,0.013853863,0.031525612
694,0.93747774,0.79737691,0.63421822,0.51375962,0.10736403,0.056575684,0.013623491,0.031530648
695,0.93731007,0.79706231,0.63354512,0.51428746,0.10816396,0.057407348,0.014354064,0.032638583
696,0.9380646,0.79707552,0.63451217,0.51460513,0.1084837,0.058152916,0.014993748,0.033731474
697,0.93730681,0.79681337,0.63307248,0.51431882,0.10884692,0.058811542,0.015561484,0.034209739
698,0.93786968,0.79749804,0.63151737,0.51294882,0.10778532,0.058336369,0.015146916,0.034013598
699,0.93524596,0.79651095,0.63132478,0.5129247,0.10719501,0.05810857,0.014954818,0.033412011
700,0.93381957,0.79543302,0.63049823,0.51195147,0.10734611,0.058402624,0.015377751,0.033663209
